Country_code,Country_name,Source,Ecosystem_code,Ecosystem_level1,Ecosystem_level2,Ecosystem_level3,EU27,Area (m2)
IT,Italy,Marine waters EU,2,marine,A - Marine habitats,Littoral sediment,1,128210000
IT,Italy,Marine waters EU,3,marine,A - Marine habitats,Littoral undetermined substrate,1,120260000
IT,Italy,Marine waters EU,4,marine,A - Marine habitats,Infralittoral rock and biogenic reef,1,577900000
IT,Italy,Marine waters EU,5,marine,A - Marine habitats,Infralittoral coarse sediment,1,577300000
IT,Italy,Marine waters EU,6,marine,A - Marine habitats,Infralittoral mixed sediment,1,280000
IT,Italy,Marine waters EU,7,marine,A - Marine habitats,Infralittoral sand,1,4468630000
IT,Italy,Marine waters EU,8,marine,A - Marine habitats,Infralittoral mud,1,1873320000
IT,Italy,Marine waters EU,9,marine,A - Marine habitats,Infralittoral undetermined substrate,1,40080000
IT,Italy,Marine waters EU,10,marine,A - Marine habitats,Circalittoral rock and biogenic reef,1,659500000
IT,Italy,Marine waters EU,11,marine,A - Marine habitats,Circalittoral coarse sediment,1,56790000
IT,Italy,Marine waters EU,12,marine,A - Marine habitats,Circalittoral mixed sediment,1,2842040000
IT,Italy,Marine waters EU,13,marine,A - Marine habitats,Circalittoral sand,1,7372390000
IT,Italy,Marine waters EU,14,marine,A - Marine habitats,Circalittoral mud,1,97969820000
IT,Italy,Marine waters EU,15,marine,A - Marine habitats,Circalittoral undetermined substrate,1,6420000
IT,Italy,Marine waters EU,16,marine,A - Marine habitats,Offshore circalittoral rock and biogenic reef,1,0
IT,Italy,Marine waters EU,17,marine,A - Marine habitats,Offshore circalittoral coarse sediment,1,0
IT,Italy,Marine waters EU,18,marine,A - Marine habitats,Offshore circalittoral mixed sediment,1,0
IT,Italy,Marine waters EU,19,marine,A - Marine habitats,Offshore circalittoral sand,1,0
IT,Italy,Marine waters EU,20,marine,A - Marine habitats,Offshore circalittoral mud,1,0
IT,Italy,Marine waters EU,21,marine,A - Marine habitats,Offshore circalittoral undetermined substrate,1,0
IT,Italy,Marine waters EU,22,marine,A - Marine habitats,Upper bathyal rock and biogenic reef,1,1783840000
IT,Italy,Marine waters EU,23,marine,A - Marine habitats,Upper bathyal sediment,1,3.60644E+11
IT,Italy,Marine waters EU,24,marine,A - Marine habitats,Upper bathyal undetermined substrate,1,100000
IT,Italy,Marine waters EU,25,marine,A - Marine habitats,Lower bathyal rock and biogenic reef,1,0
IT,Italy,Marine waters EU,26,marine,A - Marine habitats,Lower bathyal sediment,1,0
IT,Italy,Marine waters EU,27,marine,A - Marine habitats,Lower bathyal undetermined substrate,1,0
IT,Italy,Marine waters EU,28,marine,A - Marine habitats,Abyssal,1,1.0749E+11
IT,Italy,Marine waters EU,29,marine,B - Coastal habitats,X1 - Estuaries,1,160000
IT,Italy,Marine waters EU,30,marine,B - Coastal habitats,X2_3 - Coastal lagoons,1,527060000
IT,Italy,Marine waters EU,31,terrestrial,B - Coastal habitats,B1 - Coastal dunes and sandy shores,1,38980000
IT,Italy,Marine waters EU,32,terrestrial,B - Coastal habitats,B2 - Coastal shingle,1,2070000
IT,Italy,Marine waters EU,33,terrestrial,B - Coastal habitats,"B3 - Rock cliffs, ledges and shores, including the supralittoral",1,1450000
IT,Italy,Marine waters EU,34,terrestrial,C - Inland surface waters,C1 - Surface standing waters,1,3960000
IT,Italy,Marine waters EU,35,terrestrial,C - Inland surface waters,C2 - Surface running waters,1,3720000
IT,Italy,Marine waters EU,36,terrestrial,C - Inland surface waters,C3 - Littoral zone of inland surface waterbodies,1,0
IT,Italy,Marine waters EU,37,terrestrial,"D - Mires, bogs and fens",D1 - Raised and blanket bogs,1,0
IT,Italy,Marine waters EU,38,terrestrial,"D - Mires, bogs and fens","D2 - Valley mires, poor fens and transition mires",1,0
IT,Italy,Marine waters EU,39,terrestrial,"D - Mires, bogs and fens","D3 - Aapa, palsa and polygon mires",1,0
IT,Italy,Marine waters EU,40,terrestrial,"D - Mires, bogs and fens",D4 - Base-rich fens and calcareous spring mires,1,0
IT,Italy,Marine waters EU,41,terrestrial,"D - Mires, bogs and fens","D5 - Sedge and reedbeds, normally without free-standing water",1,150000
IT,Italy,Marine waters EU,42,terrestrial,"D - Mires, bogs and fens",D6 - Inland saline and brackish marshes and reedbeds,1,4020000
IT,Italy,Marine waters EU,43,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E1 - Dry grasslands,1,3420000
IT,Italy,Marine waters EU,44,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E2 - Mesic grasslands,1,6540000
IT,Italy,Marine waters EU,45,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E3 - Seasonally wet and wet grasslands,1,220000
IT,Italy,Marine waters EU,46,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E4 - Alpine and subalpine grasslands,1,0
IT,Italy,Marine waters EU,47,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E6 - Inland salt steppes,1,200000
IT,Italy,Marine waters EU,48,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E7 - Sparsely wooded grasslands,1,40000
IT,Italy,Marine waters EU,49,terrestrial,"F - Heathland, scrub and tundra",F1 - Tundra,1,0
IT,Italy,Marine waters EU,50,terrestrial,"F - Heathland, scrub and tundra","F2 - Arctic, alpine and subalpine scrub",1,0
IT,Italy,Marine waters EU,51,terrestrial,"F - Heathland, scrub and tundra",F3 - Temperate and mediterranean-montane scrub,1,0
IT,Italy,Marine waters EU,52,terrestrial,"F - Heathland, scrub and tundra",F4 - Temperate shrub heathland,1,0
IT,Italy,Marine waters EU,53,terrestrial,"F - Heathland, scrub and tundra","F5 - Maquis, arborescent matorral and thermo-Mediterranean brushes",1,3140000
IT,Italy,Marine waters EU,54,terrestrial,"F - Heathland, scrub and tundra",F6 - Garrigue,1,4110000
IT,Italy,Marine waters EU,55,terrestrial,"F - Heathland, scrub and tundra","F7 - Spiny Mediterranean heaths (phrygana, hedgehog-heaths and related coastal cliff vegetation)",1,2040000
IT,Italy,Marine waters EU,56,terrestrial,"F - Heathland, scrub and tundra",F8 - Thermo-Atlantic xerophytic scrub,1,0
IT,Italy,Marine waters EU,57,terrestrial,"F - Heathland, scrub and tundra",F9 - Riverine and fen scrubs,1,0
IT,Italy,Marine waters EU,58,terrestrial,"F - Heathland, scrub and tundra",FB - Shrub plantations,1,1730000
IT,Italy,Marine waters EU,59,terrestrial,"G - Woodland, forest and other wooded land",G1 - Broadleaved deciduous woodland,1,5580000
IT,Italy,Marine waters EU,60,terrestrial,"G - Woodland, forest and other wooded land",G2 - Broadleaved evergreen woodland,1,1310000
IT,Italy,Marine waters EU,61,terrestrial,"G - Woodland, forest and other wooded land",G3 - Coniferous woodland,1,4870000
IT,Italy,Marine waters EU,62,terrestrial,"G - Woodland, forest and other wooded land",G4 - Mixed deciduous and coniferous woodland,1,1530000
IT,Italy,Marine waters EU,63,terrestrial,"G - Woodland, forest and other wooded land","G5 - Lines of trees, small anthropogenic woodlands, recently felled woodland, early-stage woodland and coppice",1,480000
IT,Italy,Marine waters EU,64,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H2 - Screes,1,120000
IT,Italy,Marine waters EU,65,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,"H3 - Inland cliffs, rock pavements and outcrops",1,40000
IT,Italy,Marine waters EU,66,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H4 - Snow or ice-dominated habitats,1,0
IT,Italy,Marine waters EU,67,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H5 - Miscellaneous inland habitats with very sparse or no vegetation,1,1510000
IT,Italy,Marine waters EU,68,terrestrial,I - Arable land and market gardens,I1 - Arable land and market gardens,1,14800000
IT,Italy,Marine waters EU,69,terrestrial,I - Arable land and market gardens,I2 - Cultivated areas of gardens and parks,1,9150000
IT,Italy,Marine waters EU,70,terrestrial,"J - constructed, industrial and other artificial habitats","J1 - Buildings of cities, towns and villages",1,13570000
IT,Italy,Marine waters EU,71,terrestrial,"J - constructed, industrial and other artificial habitats",J2 - Low density buildings,1,27300000
IT,Italy,Marine waters EU,72,terrestrial,"J - constructed, industrial and other artificial habitats",J3 - Extractive industrial sites,1,1240000
IT,Italy,Marine waters EU,73,terrestrial,"J - constructed, industrial and other artificial habitats",J4 - Transport networks and other constructed hard-surfaced areas,1,33900000
IT,Italy,Marine waters EU,74,terrestrial,"J - constructed, industrial and other artificial habitats",J5 - Highly artificial man-made waters and associated structures,1,2020000
IT,Italy,Marine waters EU,75,terrestrial,"J - constructed, industrial and other artificial habitats",J6 - Waste deposits,1,0
LT,Lithuania,Marine waters EU,1,marine,A - Marine habitats,Littoral rock and biogenic reef,1,0
LT,Lithuania,Marine waters EU,2,marine,A - Marine habitats,Littoral sediment,1,10000
LT,Lithuania,Marine waters EU,3,marine,A - Marine habitats,Littoral undetermined substrate,1,0
LT,Lithuania,Marine waters EU,4,marine,A - Marine habitats,Infralittoral rock and biogenic reef,1,430000
LT,Lithuania,Marine waters EU,5,marine,A - Marine habitats,Infralittoral coarse sediment,1,0
LT,Lithuania,Marine waters EU,6,marine,A - Marine habitats,Infralittoral mixed sediment,1,0
LT,Lithuania,Marine waters EU,7,marine,A - Marine habitats,Infralittoral sand,1,2570000
LT,Lithuania,Marine waters EU,8,marine,A - Marine habitats,Infralittoral mud,1,16400000
LT,Lithuania,Marine waters EU,9,marine,A - Marine habitats,Infralittoral undetermined substrate,1,0
LT,Lithuania,Marine waters EU,10,marine,A - Marine habitats,Circalittoral rock and biogenic reef,1,278190000
LT,Lithuania,Marine waters EU,11,marine,A - Marine habitats,Circalittoral coarse sediment,1,436080000
LT,Lithuania,Marine waters EU,12,marine,A - Marine habitats,Circalittoral mixed sediment,1,355630000
LT,Lithuania,Marine waters EU,13,marine,A - Marine habitats,Circalittoral sand,1,1531800000
LT,Lithuania,Marine waters EU,14,marine,A - Marine habitats,Circalittoral mud,1,3489850000
LT,Lithuania,Marine waters EU,15,marine,A - Marine habitats,Circalittoral undetermined substrate,1,0
LT,Lithuania,Marine waters EU,16,marine,A - Marine habitats,Offshore circalittoral rock and biogenic reef,1,0
LT,Lithuania,Marine waters EU,17,marine,A - Marine habitats,Offshore circalittoral coarse sediment,1,0
LT,Lithuania,Marine waters EU,18,marine,A - Marine habitats,Offshore circalittoral mixed sediment,1,21520000
LT,Lithuania,Marine waters EU,19,marine,A - Marine habitats,Offshore circalittoral sand,1,0
LT,Lithuania,Marine waters EU,20,marine,A - Marine habitats,Offshore circalittoral mud,1,299170000
LT,Lithuania,Marine waters EU,21,marine,A - Marine habitats,Offshore circalittoral undetermined substrate,1,0
LT,Lithuania,Marine waters EU,22,marine,A - Marine habitats,Upper bathyal rock and biogenic reef,1,0
LT,Lithuania,Marine waters EU,23,marine,A - Marine habitats,Upper bathyal sediment,1,0
LT,Lithuania,Marine waters EU,24,marine,A - Marine habitats,Upper bathyal undetermined substrate,1,0
LT,Lithuania,Marine waters EU,25,marine,A - Marine habitats,Lower bathyal rock and biogenic reef,1,0
LT,Lithuania,Marine waters EU,26,marine,A - Marine habitats,Lower bathyal sediment,1,0
LT,Lithuania,Marine waters EU,27,marine,A - Marine habitats,Lower bathyal undetermined substrate,1,0
LT,Lithuania,Marine waters EU,28,marine,A - Marine habitats,Abyssal,1,0
LT,Lithuania,Marine waters EU,29,marine,B - Coastal habitats,X1 - Estuaries,1,0
LT,Lithuania,Marine waters EU,30,marine,B - Coastal habitats,X2_3 - Coastal lagoons,1,4440000
LT,Lithuania,Marine waters EU,31,terrestrial,B - Coastal habitats,B1 - Coastal dunes and sandy shores,1,720000
LT,Lithuania,Marine waters EU,32,terrestrial,B - Coastal habitats,B2 - Coastal shingle,1,0
LT,Lithuania,Marine waters EU,33,terrestrial,B - Coastal habitats,"B3 - Rock cliffs, ledges and shores, including the supralittoral",1,0
LT,Lithuania,Marine waters EU,34,terrestrial,C - Inland surface waters,C1 - Surface standing waters,1,30000
LT,Lithuania,Marine waters EU,35,terrestrial,C - Inland surface waters,C2 - Surface running waters,1,0
LT,Lithuania,Marine waters EU,36,terrestrial,C - Inland surface waters,C3 - Littoral zone of inland surface waterbodies,1,0
LT,Lithuania,Marine waters EU,37,terrestrial,"D - Mires, bogs and fens",D1 - Raised and blanket bogs,1,0
LT,Lithuania,Marine waters EU,38,terrestrial,"D - Mires, bogs and fens","D2 - Valley mires, poor fens and transition mires",1,0
LT,Lithuania,Marine waters EU,39,terrestrial,"D - Mires, bogs and fens","D3 - Aapa, palsa and polygon mires",1,0
LT,Lithuania,Marine waters EU,40,terrestrial,"D - Mires, bogs and fens",D4 - Base-rich fens and calcareous spring mires,1,0
LT,Lithuania,Marine waters EU,41,terrestrial,"D - Mires, bogs and fens","D5 - Sedge and reedbeds, normally without free-standing water",1,0
LT,Lithuania,Marine waters EU,42,terrestrial,"D - Mires, bogs and fens",D6 - Inland saline and brackish marshes and reedbeds,1,0
LT,Lithuania,Marine waters EU,43,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E1 - Dry grasslands,1,0
LT,Lithuania,Marine waters EU,44,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E2 - Mesic grasslands,1,70000
LT,Lithuania,Marine waters EU,45,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E3 - Seasonally wet and wet grasslands,1,0
LT,Lithuania,Marine waters EU,46,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E4 - Alpine and subalpine grasslands,1,0
LT,Lithuania,Marine waters EU,47,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E6 - Inland salt steppes,1,0
LT,Lithuania,Marine waters EU,48,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E7 - Sparsely wooded grasslands,1,0
LT,Lithuania,Marine waters EU,49,terrestrial,"F - Heathland, scrub and tundra",F1 - Tundra,1,0
LT,Lithuania,Marine waters EU,50,terrestrial,"F - Heathland, scrub and tundra","F2 - Arctic, alpine and subalpine scrub",1,0
LT,Lithuania,Marine waters EU,51,terrestrial,"F - Heathland, scrub and tundra",F3 - Temperate and mediterranean-montane scrub,1,0
LT,Lithuania,Marine waters EU,52,terrestrial,"F - Heathland, scrub and tundra",F4 - Temperate shrub heathland,1,0
LT,Lithuania,Marine waters EU,53,terrestrial,"F - Heathland, scrub and tundra","F5 - Maquis, arborescent matorral and thermo-Mediterranean brushes",1,0
LT,Lithuania,Marine waters EU,54,terrestrial,"F - Heathland, scrub and tundra",F6 - Garrigue,1,0
LT,Lithuania,Marine waters EU,55,terrestrial,"F - Heathland, scrub and tundra","F7 - Spiny Mediterranean heaths (phrygana, hedgehog-heaths and related coastal cliff vegetation)",1,0
LT,Lithuania,Marine waters EU,56,terrestrial,"F - Heathland, scrub and tundra",F8 - Thermo-Atlantic xerophytic scrub,1,0
LT,Lithuania,Marine waters EU,57,terrestrial,"F - Heathland, scrub and tundra",F9 - Riverine and fen scrubs,1,0
LT,Lithuania,Marine waters EU,58,terrestrial,"F - Heathland, scrub and tundra",FB - Shrub plantations,1,0
LT,Lithuania,Marine waters EU,59,terrestrial,"G - Woodland, forest and other wooded land",G1 - Broadleaved deciduous woodland,1,0
LT,Lithuania,Marine waters EU,60,terrestrial,"G - Woodland, forest and other wooded land",G2 - Broadleaved evergreen woodland,1,0
LT,Lithuania,Marine waters EU,61,terrestrial,"G - Woodland, forest and other wooded land",G3 - Coniferous woodland,1,30000
LT,Lithuania,Marine waters EU,62,terrestrial,"G - Woodland, forest and other wooded land",G4 - Mixed deciduous and coniferous woodland,1,0
LT,Lithuania,Marine waters EU,63,terrestrial,"G - Woodland, forest and other wooded land","G5 - Lines of trees, small anthropogenic woodlands, recently felled woodland, early-stage woodland and coppice",1,10000
LT,Lithuania,Marine waters EU,64,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H2 - Screes,1,0
LT,Lithuania,Marine waters EU,65,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,"H3 - Inland cliffs, rock pavements and outcrops",1,0
LT,Lithuania,Marine waters EU,66,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H4 - Snow or ice-dominated habitats,1,0
LT,Lithuania,Marine waters EU,67,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H5 - Miscellaneous inland habitats with very sparse or no vegetation,1,0
LT,Lithuania,Marine waters EU,68,terrestrial,I - Arable land and market gardens,I1 - Arable land and market gardens,1,60000
LT,Lithuania,Marine waters EU,69,terrestrial,I - Arable land and market gardens,I2 - Cultivated areas of gardens and parks,1,20000
LT,Lithuania,Marine waters EU,70,terrestrial,"J - constructed, industrial and other artificial habitats","J1 - Buildings of cities, towns and villages",1,0
LT,Lithuania,Marine waters EU,71,terrestrial,"J - constructed, industrial and other artificial habitats",J2 - Low density buildings,1,50000
LT,Lithuania,Marine waters EU,72,terrestrial,"J - constructed, industrial and other artificial habitats",J3 - Extractive industrial sites,1,0
LT,Lithuania,Marine waters EU,73,terrestrial,"J - constructed, industrial and other artificial habitats",J4 - Transport networks and other constructed hard-surfaced areas,1,1320000
LT,Lithuania,Marine waters EU,74,terrestrial,"J - constructed, industrial and other artificial habitats",J5 - Highly artificial man-made waters and associated structures,1,0
LT,Lithuania,Marine waters EU,75,terrestrial,"J - constructed, industrial and other artificial habitats",J6 - Waste deposits,1,0
LV,Latvia,Marine waters EU,1,marine,A - Marine habitats,Littoral rock and biogenic reef,1,0
LV,Latvia,Marine waters EU,2,marine,A - Marine habitats,Littoral sediment,1,750000
LV,Latvia,Marine waters EU,3,marine,A - Marine habitats,Littoral undetermined substrate,1,1410000
LV,Latvia,Marine waters EU,4,marine,A - Marine habitats,Infralittoral rock and biogenic reef,1,16160000
LV,Latvia,Marine waters EU,5,marine,A - Marine habitats,Infralittoral coarse sediment,1,323400000
LV,Latvia,Marine waters EU,6,marine,A - Marine habitats,Infralittoral mixed sediment,1,4030000
LV,Latvia,Marine waters EU,7,marine,A - Marine habitats,Infralittoral sand,1,672650000
LV,Latvia,Marine waters EU,8,marine,A - Marine habitats,Infralittoral mud,1,124460000
LV,Latvia,Marine waters EU,9,marine,A - Marine habitats,Infralittoral undetermined substrate,1,0
LV,Latvia,Marine waters EU,10,marine,A - Marine habitats,Circalittoral rock and biogenic reef,1,157450000
LV,Latvia,Marine waters EU,11,marine,A - Marine habitats,Circalittoral coarse sediment,1,3875240000
LV,Latvia,Marine waters EU,12,marine,A - Marine habitats,Circalittoral mixed sediment,1,1360970000
LV,Latvia,Marine waters EU,13,marine,A - Marine habitats,Circalittoral sand,1,5124000000
LV,Latvia,Marine waters EU,14,marine,A - Marine habitats,Circalittoral mud,1,8882590000
LV,Latvia,Marine waters EU,15,marine,A - Marine habitats,Circalittoral undetermined substrate,1,0
LV,Latvia,Marine waters EU,16,marine,A - Marine habitats,Offshore circalittoral rock and biogenic reef,1,0
LV,Latvia,Marine waters EU,17,marine,A - Marine habitats,Offshore circalittoral coarse sediment,1,0
LV,Latvia,Marine waters EU,18,marine,A - Marine habitats,Offshore circalittoral mixed sediment,1,585090000
LV,Latvia,Marine waters EU,19,marine,A - Marine habitats,Offshore circalittoral sand,1,0
LV,Latvia,Marine waters EU,20,marine,A - Marine habitats,Offshore circalittoral mud,1,7210630000
LV,Latvia,Marine waters EU,21,marine,A - Marine habitats,Offshore circalittoral undetermined substrate,1,0
LV,Latvia,Marine waters EU,22,marine,A - Marine habitats,Upper bathyal rock and biogenic reef,1,0
LV,Latvia,Marine waters EU,23,marine,A - Marine habitats,Upper bathyal sediment,1,0
LV,Latvia,Marine waters EU,24,marine,A - Marine habitats,Upper bathyal undetermined substrate,1,0
LV,Latvia,Marine waters EU,25,marine,A - Marine habitats,Lower bathyal rock and biogenic reef,1,0
LV,Latvia,Marine waters EU,26,marine,A - Marine habitats,Lower bathyal sediment,1,0
LV,Latvia,Marine waters EU,27,marine,A - Marine habitats,Lower bathyal undetermined substrate,1,0
LV,Latvia,Marine waters EU,28,marine,A - Marine habitats,Abyssal,1,0
LV,Latvia,Marine waters EU,29,marine,B - Coastal habitats,X1 - Estuaries,1,0
LV,Latvia,Marine waters EU,30,marine,B - Coastal habitats,X2_3 - Coastal lagoons,1,0
LV,Latvia,Marine waters EU,31,terrestrial,B - Coastal habitats,B1 - Coastal dunes and sandy shores,1,9520000
LV,Latvia,Marine waters EU,32,terrestrial,B - Coastal habitats,B2 - Coastal shingle,1,0
LV,Latvia,Marine waters EU,33,terrestrial,B - Coastal habitats,"B3 - Rock cliffs, ledges and shores, including the supralittoral",1,0
LV,Latvia,Marine waters EU,34,terrestrial,C - Inland surface waters,C1 - Surface standing waters,1,40000
LV,Latvia,Marine waters EU,35,terrestrial,C - Inland surface waters,C2 - Surface running waters,1,220000
LV,Latvia,Marine waters EU,36,terrestrial,C - Inland surface waters,C3 - Littoral zone of inland surface waterbodies,1,0
LV,Latvia,Marine waters EU,37,terrestrial,"D - Mires, bogs and fens",D1 - Raised and blanket bogs,1,0
LV,Latvia,Marine waters EU,38,terrestrial,"D - Mires, bogs and fens","D2 - Valley mires, poor fens and transition mires",1,0
LV,Latvia,Marine waters EU,39,terrestrial,"D - Mires, bogs and fens","D3 - Aapa, palsa and polygon mires",1,0
LV,Latvia,Marine waters EU,40,terrestrial,"D - Mires, bogs and fens",D4 - Base-rich fens and calcareous spring mires,1,0
LV,Latvia,Marine waters EU,41,terrestrial,"D - Mires, bogs and fens","D5 - Sedge and reedbeds, normally without free-standing water",1,270000
LV,Latvia,Marine waters EU,42,terrestrial,"D - Mires, bogs and fens",D6 - Inland saline and brackish marshes and reedbeds,1,0
LV,Latvia,Marine waters EU,43,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E1 - Dry grasslands,1,70000
LV,Latvia,Marine waters EU,44,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E2 - Mesic grasslands,1,560000
LV,Latvia,Marine waters EU,45,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E3 - Seasonally wet and wet grasslands,1,30000
LV,Latvia,Marine waters EU,46,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E4 - Alpine and subalpine grasslands,1,0
LV,Latvia,Marine waters EU,47,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E6 - Inland salt steppes,1,0
LV,Latvia,Marine waters EU,48,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E7 - Sparsely wooded grasslands,1,0
LV,Latvia,Marine waters EU,49,terrestrial,"F - Heathland, scrub and tundra",F1 - Tundra,1,0
LV,Latvia,Marine waters EU,50,terrestrial,"F - Heathland, scrub and tundra","F2 - Arctic, alpine and subalpine scrub",1,0
LV,Latvia,Marine waters EU,51,terrestrial,"F - Heathland, scrub and tundra",F3 - Temperate and mediterranean-montane scrub,1,0
LV,Latvia,Marine waters EU,52,terrestrial,"F - Heathland, scrub and tundra",F4 - Temperate shrub heathland,1,0
LV,Latvia,Marine waters EU,53,terrestrial,"F - Heathland, scrub and tundra","F5 - Maquis, arborescent matorral and thermo-Mediterranean brushes",1,0
LV,Latvia,Marine waters EU,54,terrestrial,"F - Heathland, scrub and tundra",F6 - Garrigue,1,0
LV,Latvia,Marine waters EU,55,terrestrial,"F - Heathland, scrub and tundra","F7 - Spiny Mediterranean heaths (phrygana, hedgehog-heaths and related coastal cliff vegetation)",1,0
LV,Latvia,Marine waters EU,56,terrestrial,"F - Heathland, scrub and tundra",F8 - Thermo-Atlantic xerophytic scrub,1,0
LV,Latvia,Marine waters EU,57,terrestrial,"F - Heathland, scrub and tundra",F9 - Riverine and fen scrubs,1,0
LV,Latvia,Marine waters EU,58,terrestrial,"F - Heathland, scrub and tundra",FB - Shrub plantations,1,0
LV,Latvia,Marine waters EU,59,terrestrial,"G - Woodland, forest and other wooded land",G1 - Broadleaved deciduous woodland,1,40000
LV,Latvia,Marine waters EU,60,terrestrial,"G - Woodland, forest and other wooded land",G2 - Broadleaved evergreen woodland,1,0
LV,Latvia,Marine waters EU,61,terrestrial,"G - Woodland, forest and other wooded land",G3 - Coniferous woodland,1,1510000
LV,Latvia,Marine waters EU,62,terrestrial,"G - Woodland, forest and other wooded land",G4 - Mixed deciduous and coniferous woodland,1,150000
LV,Latvia,Marine waters EU,63,terrestrial,"G - Woodland, forest and other wooded land","G5 - Lines of trees, small anthropogenic woodlands, recently felled woodland, early-stage woodland and coppice",1,0
LV,Latvia,Marine waters EU,64,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H2 - Screes,1,0
LV,Latvia,Marine waters EU,65,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,"H3 - Inland cliffs, rock pavements and outcrops",1,0
LV,Latvia,Marine waters EU,66,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H4 - Snow or ice-dominated habitats,1,0
LV,Latvia,Marine waters EU,67,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H5 - Miscellaneous inland habitats with very sparse or no vegetation,1,20000
LV,Latvia,Marine waters EU,68,terrestrial,I - Arable land and market gardens,I1 - Arable land and market gardens,1,660000
LV,Latvia,Marine waters EU,69,terrestrial,I - Arable land and market gardens,I2 - Cultivated areas of gardens and parks,1,120000
LV,Latvia,Marine waters EU,70,terrestrial,"J - constructed, industrial and other artificial habitats","J1 - Buildings of cities, towns and villages",1,30000
LV,Latvia,Marine waters EU,71,terrestrial,"J - constructed, industrial and other artificial habitats",J2 - Low density buildings,1,520000
LV,Latvia,Marine waters EU,72,terrestrial,"J - constructed, industrial and other artificial habitats",J3 - Extractive industrial sites,1,0
LV,Latvia,Marine waters EU,73,terrestrial,"J - constructed, industrial and other artificial habitats",J4 - Transport networks and other constructed hard-surfaced areas,1,1090000
LV,Latvia,Marine waters EU,74,terrestrial,"J - constructed, industrial and other artificial habitats",J5 - Highly artificial man-made waters and associated structures,1,0
LV,Latvia,Marine waters EU,75,terrestrial,"J - constructed, industrial and other artificial habitats",J6 - Waste deposits,1,0
MT,Malta,Marine waters EU,1,marine,A - Marine habitats,Littoral rock and biogenic reef,1,0
MT,Malta,Marine waters EU,2,marine,A - Marine habitats,Littoral sediment,1,810000
MT,Malta,Marine waters EU,3,marine,A - Marine habitats,Littoral undetermined substrate,1,230000
MT,Malta,Marine waters EU,4,marine,A - Marine habitats,Infralittoral rock and biogenic reef,1,13800000
MT,Malta,Marine waters EU,5,marine,A - Marine habitats,Infralittoral coarse sediment,1,42230000
MT,Malta,Marine waters EU,6,marine,A - Marine habitats,Infralittoral mixed sediment,1,10580000
MT,Malta,Marine waters EU,7,marine,A - Marine habitats,Infralittoral sand,1,35810000
MT,Malta,Marine waters EU,8,marine,A - Marine habitats,Infralittoral mud,1,16280000
MT,Malta,Marine waters EU,9,marine,A - Marine habitats,Infralittoral undetermined substrate,1,1200000
MT,Malta,Marine waters EU,10,marine,A - Marine habitats,Circalittoral rock and biogenic reef,1,172920000
MT,Malta,Marine waters EU,11,marine,A - Marine habitats,Circalittoral coarse sediment,1,0
MT,Malta,Marine waters EU,12,marine,A - Marine habitats,Circalittoral mixed sediment,1,1213250000
MT,Malta,Marine waters EU,13,marine,A - Marine habitats,Circalittoral sand,1,35670000
MT,Malta,Marine waters EU,14,marine,A - Marine habitats,Circalittoral mud,1,3173610000
MT,Malta,Marine waters EU,15,marine,A - Marine habitats,Circalittoral undetermined substrate,1,530000
MT,Malta,Marine waters EU,16,marine,A - Marine habitats,Offshore circalittoral rock and biogenic reef,1,0
MT,Malta,Marine waters EU,17,marine,A - Marine habitats,Offshore circalittoral coarse sediment,1,0
MT,Malta,Marine waters EU,18,marine,A - Marine habitats,Offshore circalittoral mixed sediment,1,0
MT,Malta,Marine waters EU,19,marine,A - Marine habitats,Offshore circalittoral sand,1,0
